method,function_name,target,success_rate,validation_rate,avg_generation,avg_evaluations,median_evaluations,avg_runtime,median_runtime,avg_best_fitness,total_runs
RANDOM,pin_pattern,secret_pin,0.0,0.0,0.0,1000.0,1000.0,0.0013881445353035365,0.0013883540013921,632.4333333333333,30
RANDOM,shipping_discount,free_express_shipping,100.0,100.0,0.0,17.033333333333335,9.5,3.2424867580023495e-05,1.8791499314829707e-05,0.0,30
RANDOM,shipping_discount,invalid,0.0,0.0,0.0,1000.0,1000.0,0.0016789972006032434,0.00168154200218845,1.1314001991992086,30
RANDOM,shipping_discount,no_discount,100.0,100.0,0.0,15.266666666666667,8.0,2.9833433897387682e-05,1.6395999409724027e-05,0.0,30
RANDOM,shipping_discount,small_discount,100.0,100.0,0.0,2.066666666666667,2.0,1.8136165454050306e-05,4.499997885432094e-06,0.0,30
RANDOM,shipping_discount,standard_discount,100.0,100.0,0.0,2.033333333333333,2.0,4.611169182074567e-06,4.250003257766366e-06,0.0,30
RANDOM,sign_type,negative,100.0,100.0,0.0,7.8,4.5,6.355632406969865e-06,4.437497409526259e-06,0.0,30
RANDOM,sign_type,positive,100.0,100.0,0.0,1.2,1.0,2.044399540560941e-06,1.791995600797236e-06,0.0,30
RANDOM,sign_type,zero,20.0,20.0,0.0,907.1,1000.0,0.00047007496856769,0.0005043964993091999,2.0,30
RANDOM,string_category,empty,100.0,100.0,0.0,15.466666666666667,12.5,3.6934664725170783e-05,3.0353992769960314e-05,0.0,30
RANDOM,string_category,long_non_palindrome,100.0,100.0,0.0,1.6666666666666667,1.0,5.158432274280737e-06,4.333494871389121e-06,0.0,30
RANDOM,string_category,long_palindrome,0.0,0.0,0.0,1000.0,1000.0,0.0020049916978071266,0.0020083540002815,1.0,30
RANDOM,string_category,other,100.0,100.0,0.0,3.7,3.0,9.736099552052716e-06,7.041999197099358e-06,0.0,30
RANDOM,string_category,short_palindrome,100.0,100.0,0.0,16.966666666666665,10.0,3.823060008774373e-05,2.445850259391591e-05,0.0,30
RANDOM,transaction_pattern,contains_zero,100.0,100.0,0.0,10.133333333333333,8.0,2.374886729133626e-05,2.125050377799198e-05,0.0,30
RANDOM,transaction_pattern,empty,100.0,100.0,0.0,7.5,8.0,1.4841699642905345e-05,1.4437500794883817e-05,0.0,30
RANDOM,transaction_pattern,many_large_deposits,3.3333333333333335,3.3333333333333335,0.0,978.1,1000.0,0.00210415963083499,0.0021416664967545997,13.666666666666666,30
RANDOM,transaction_pattern,many_large_withdrawals,100.0,100.0,0.0,50.63333333333333,44.0,0.0001178526673659734,0.0001015420057228,0.0,30
RANDOM,transaction_pattern,mixed_transactions,100.0,100.0,0.0,1.8666666666666667,1.0,6.0304994500863055e-06,4.895504389423877e-06,0.0,30
RANDOM,transaction_pattern,simple_pattern,100.0,100.0,0.0,4.633333333333334,4.0,1.5006901715726902e-05,1.6208003216888756e-05,0.0,30
RANDOM,triangle_type,equilateral,0.0,0.0,0.0,1000.0,1000.0,0.0026368333667050564,0.0026423329909448,17.766666666666666,30
RANDOM,triangle_type,invalid_side,96.66666666666667,96.66666666666667,0.0,338.3,286.5,0.0005761860651545709,0.000487791498017,0.06666666666666667,30
RANDOM,triangle_type,isosceles,93.33333333333333,93.33333333333333,0.0,434.46666666666664,342.5,0.0013862625991653461,0.00108714600355595,0.06666666666666667,30
RANDOM,triangle_type,not_triangle,100.0,100.0,0.0,1.7,1.0,7.027930890520414e-06,5.249996320344508e-06,0.0,30
RANDOM,triangle_type,scalene,100.0,100.0,0.0,2.066666666666667,1.0,1.0858367022592575e-05,6.500500603578985e-06,0.0,30
RANDOM,username_category,empty,100.0,100.0,0.0,13.666666666666666,10.0,4.270286735845145e-05,3.441649460000917e-05,0.0,30
RANDOM,username_category,medium_username,100.0,100.0,0.0,2.3666666666666667,2.0,1.0437432501930744e-05,9.04199987417087e-06,0.0,30
RANDOM,username_category,starts_with_digit,100.0,100.0,0.0,10.066666666666666,8.0,3.460966545389965e-05,3.2374497095588595e-05,0.0,30
RANDOM,username_category,strong_username,0.0,0.0,0.0,1000.0,1000.0,0.0030686890347472167,0.0030660004995297,1.0,30
RANDOM,username_category,too_short,100.0,100.0,0.0,3.6666666666666665,3.0,1.3423533528111874e-05,9.791998309083283e-06,0.0,30
RANDOM,username_category,weak_username,100.0,100.0,0.0,6.433333333333334,3.5,2.4475066553956518e-05,1.5333498595282435e-05,0.0,30
HILL_CLIMBING,bmi_category,invalid_height,100.0,100.0,261.7,262.7,234.0,0.00043668053403958333,0.0003932710023946,0.0,30
HILL_CLIMBING,bmi_category,normal,100.0,100.0,270.53333333333336,271.53333333333336,222.0,0.000422382000154624,0.00035014550667255,0.0,30
HILL_CLIMBING,bmi_category,obese,100.0,100.0,254.96666666666667,255.96666666666667,229.0,0.00039692773134442105,0.0003519169986248,0.0,30
HILL_CLIMBING,bmi_category,overweight,100.0,100.0,321.8666666666667,322.8666666666667,286.5,0.00048576520057390057,0.00044147849985160003,0.0,30
HILL_CLIMBING,bmi_category,underweight,100.0,100.0,0.0,1.0,1.0,2.858367709753414e-06,2.833498001564294e-06,0.0,30
HILL_CLIMBING,list_pattern,sorted_unique,100.0,100.0,12.433333333333334,13.433333333333334,8.0,4.0513768423501204e-05,2.6749505195766687e-05,0.0,30
HILL_CLIMBING,list_pattern,sorted_with_duplicates,100.0,100.0,46.86666666666667,47.86666666666667,29.5,9.736383265891028e-05,7.941700459923595e-05,0.0,30
HILL_CLIMBING,list_pattern,too_short,100.0,100.0,12.333333333333334,13.333333333333334,15.5,4.316526659143338e-05,4.6541499614249915e-05,0.0,30
HILL_CLIMBING,list_pattern,unsorted_unique,100.0,100.0,2.033333333333333,3.033333333333333,1.0,1.3082068471703679e-05,6.9995003286749125e-06,0.0,30
HILL_CLIMBING,list_pattern,unsorted_with_duplicates,100.0,100.0,17.833333333333332,18.833333333333332,15.5,5.699166552706511e-05,5.6874501751735806e-05,0.0,30
HILL_CLIMBING,number_kind,even,100.0,100.0,0.43333333333333335,1.4333333333333333,1.0,3.5791997409736117e-06,2.7289934223517776e-06,0.0,30
HILL_CLIMBING,number_kind,odd,100.0,100.0,0.5,1.5,1.0,3.5042665937605004e-06,2.52100289799273e-06,0.0,30
HILL_CLIMBING,number_kind,zero,100.0,100.0,83.06666666666666,84.06666666666666,74.0,9.874993265838002e-05,9.370799671160059e-05,0.0,30
HILL_CLIMBING,password_strength,medium,100.0,100.0,54.766666666666666,55.766666666666666,14.0,0.00012306676508158835,3.5958000808022916e-05,0.0,30
HILL_CLIMBING,password_strength,strong,100.0,100.0,10.9,11.9,8.5,2.9209900822024794e-05,2.1958505385555327e-05,0.0,30
HILL_CLIMBING,password_strength,weak_no_digit_upper,100.0,100.0,752.1333333333333,753.1666666666666,396.0,0.0014717527320802024,0.0007714579987805001,0.0,30
HILL_CLIMBING,password_strength,weak_short,100.0,100.0,16.066666666666666,17.066666666666666,14.0,4.1427864440868484e-05,3.802100400207564e-05,0.0,30
HILL_CLIMBING,pin_pattern,all_same,10.0,10.0,2967.5333333333333,7416.533333333334,8093.0,0.014372348630179914,0.01567612498911325,1.7333333333333334,30
HILL_CLIMBING,pin_pattern,ordered_sum_20,100.0,100.0,583.1666666666666,584.2,521.5,0.0012813389335254066,0.00110147949453675,0.0,30
HILL_CLIMBING,pin_pattern,other,100.0,100.0,0.0,1.0,1.0,4.981931609412034e-06,5.0000089686363935e-06,0.0,30
HILL_CLIMBING,pin_pattern,secret_pin,0.0,0.0,2344.9333333333334,8093.433333333333,8093.5,0.015494486132229163,0.0154944999958388,3.466666666666667,30
HILL_CLIMBING,shipping_discount,free_express_shipping,100.0,100.0,15.533333333333333,16.533333333333335,14.0,4.7777764848431524e-05,4.572899342747405e-05,0.0,30
HILL_CLIMBING,shipping_discount,invalid,0.0,0.0,60.733333333333334,8091.0,8091.0,0.018336794501131657,0.01840102049754925,1.0,30
HILL_CLIMBING,shipping_discount,no_discount,100.0,100.0,16.566666666666666,17.566666666666666,12.0,4.8629065956136174e-05,3.947899676859379e-05,0.0,30
HILL_CLIMBING,shipping_discount,small_discount,100.0,100.0,3.0,4.0,2.0,1.3219365306819479e-05,7.6040014391765e-06,0.0,30
HILL_CLIMBING,shipping_discount,standard_discount,100.0,100.0,4.633333333333334,5.633333333333334,5.0,1.9243032147642226e-05,1.587499718880281e-05,0.0,30
HILL_CLIMBING,sign_type,negative,100.0,100.0,19.2,20.2,10.0,2.7463966398499905e-05,1.5562502085231245e-05,0.0,30
HILL_CLIMBING,sign_type,positive,100.0,100.0,0.2,1.2,1.0,3.0124652160642047e-06,2.4579931050539017e-06,0.0,30
HILL_CLIMBING,sign_type,zero,100.0,100.0,77.0,78.0,75.0,8.705556683706195e-05,8.612500096205622e-05,0.0,30
HILL_CLIMBING,string_category,empty,100.0,100.0,21.266666666666666,22.266666666666666,20.0,4.5432033948600294e-05,4.054200690006837e-05,0.0,30
HILL_CLIMBING,string_category,long_non_palindrome,100.0,100.0,1.7666666666666666,2.7666666666666666,1.0,7.305600835631291e-06,4.562505637295544e-06,0.0,30
HILL_CLIMBING,string_category,long_palindrome,33.33333333333333,33.33333333333333,1286.8333333333333,6673.3,8081.0,0.011410902832964536,0.013749353995080999,0.6666666666666666,30
HILL_CLIMBING,string_category,other,100.0,100.0,9.5,10.5,4.0,2.3122231747644644e-05,9.395494998898357e-06,0.0,30
HILL_CLIMBING,string_category,short_palindrome,100.0,100.0,22.233333333333334,23.233333333333334,24.5,4.9344566165624806e-05,5.291649722494185e-05,0.0,30
HILL_CLIMBING,transaction_pattern,contains_zero,100.0,100.0,34.7,35.7,26.5,9.635956666896025e-05,7.170850585680455e-05,0.0,30
HILL_CLIMBING,transaction_pattern,empty,100.0,100.0,14.066666666666666,15.066666666666666,16.0,3.785283430867518e-05,3.835449751932174e-05,0.0,30
HILL_CLIMBING,transaction_pattern,many_large_deposits,100.0,100.0,58.166666666666664,59.166666666666664,58.0,0.00017360293374314806,0.00016825049533505,0.0,30
HILL_CLIMBING,transaction_pattern,many_large_withdrawals,100.0,100.0,19.933333333333334,20.933333333333334,18.5,6.69096984590041e-05,6.514549750136212e-05,0.0,30
HILL_CLIMBING,transaction_pattern,mixed_transactions,100.0,100.0,3.5,4.5,3.0,1.5741634221437077e-05,1.0875002772081643e-05,0.0,30
HILL_CLIMBING,transaction_pattern,simple_pattern,100.0,100.0,19.5,20.5,13.0,7.585563337971705e-05,5.366699770092964e-05,0.0,30
HILL_CLIMBING,triangle_type,equilateral,96.66666666666667,96.66666666666667,2020.5,2264.0333333333333,1434.0,0.00688258199904031,0.004390187503304249,0.03333333333333333,30
HILL_CLIMBING,triangle_type,invalid_side,100.0,100.0,28.0,29.0,26.5,9.050270115644934e-05,8.452050678897649e-05,0.0,30
HILL_CLIMBING,triangle_type,isosceles,100.0,100.0,214.8,216.0,92.5,0.0007530625342041755,0.00033708350383675,0.0,30
HILL_CLIMBING,triangle_type,not_triangle,100.0,100.0,1.7,2.7,1.5,1.2876367448673893e-05,8.687500667292625e-06,0.0,30
HILL_CLIMBING,triangle_type,scalene,100.0,100.0,1.6666666666666667,2.6666666666666665,2.0,1.5841568044076362e-05,1.2833501386921853e-05,0.0,30
HILL_CLIMBING,username_category,empty,100.0,100.0,22.966666666666665,23.966666666666665,22.5,6.587503448826447e-05,6.558350287377834e-05,0.0,30
HILL_CLIMBING,username_category,medium_username,100.0,100.0,5.8,6.8,3.5,2.4708366254344583e-05,1.533350587124005e-05,0.0,30
HILL_CLIMBING,username_category,starts_with_digit,100.0,100.0,71.9,72.9,42.5,0.00019617903211229171,0.00011731249833243657,0.0,30
HILL_CLIMBING,username_category,strong_username,0.0,0.0,12.8,8082.0,8082.0,0.022925019433508425,0.0229459164984291,1.0,30
HILL_CLIMBING,username_category,too_short,100.0,100.0,12.366666666666667,13.366666666666667,11.5,3.984163437659248e-05,3.98124975617975e-05,0.0,30
HILL_CLIMBING,username_category,weak_username,100.0,100.0,19.733333333333334,20.733333333333334,11.5,6.557230080942773e-05,3.8437501643784344e-05,0.0,30
GA_FIXED,bmi_category,invalid_height,100.0,100.0,25.433333333333334,2114.6666666666665,2040.0,0.008895694499854723,0.008621020497230299,0.0,30
GA_FIXED,bmi_category,normal,100.0,100.0,27.033333333333335,2242.6666666666665,1720.0,0.009725590332042537,0.0074241039983462005,0.0,30
GA_FIXED,bmi_category,obese,100.0,100.0,14.4,1232.0,920.0,0.005209613832994328,0.0038753335029467996,0.0,30
GA_FIXED,bmi_category,overweight,100.0,100.0,26.066666666666666,2165.3333333333335,1800.0,0.009424927801107163,0.00799343800463245,0.0,30
GA_FIXED,bmi_category,underweight,100.0,100.0,0.0,80.0,80.0,6.690426525892689e-05,6.677099736407399e-05,0.0,30
GA_FIXED,list_pattern,sorted_unique,100.0,100.0,0.0,80.0,80.0,0.0001680027339412833,0.00016610449529245,0.0,30
GA_FIXED,list_pattern,sorted_with_duplicates,100.0,100.0,3.533333333333333,362.6666666666667,320.0,0.0016128860996104234,0.0013579794976976,0.0,30
GA_FIXED,list_pattern,too_short,100.0,100.0,0.0,80.0,80.0,0.00016837363509689332,0.00016689650510665,0.0,30
GA_FIXED,list_pattern,unsorted_unique,100.0,100.0,0.0,80.0,80.0,0.00017291936674150002,0.00017200000002045,0.0,30
GA_FIXED,list_pattern,unsorted_with_duplicates,100.0,100.0,0.0,80.0,80.0,0.00017301530072771665,0.00016893749852895,0.0,30
GA_FIXED,number_kind,even,100.0,100.0,0.0,80.0,80.0,6.0351400073462476e-05,6.0500002291519195e-05,0.0,30
GA_FIXED,number_kind,odd,100.0,100.0,0.0,80.0,80.0,6.0473597356273484e-05,6.060399755369872e-05,0.0,30
GA_FIXED,number_kind,zero,100.0,100.0,8.433333333333334,754.6666666666666,720.0,0.00257583753312545,0.0024727709969738,0.0,30
GA_FIXED,password_strength,medium,100.0,100.0,0.0,80.0,80.0,0.00021187503104248335,0.00021287499839665,0.0,30
GA_FIXED,password_strength,strong,100.0,100.0,0.0,80.0,80.0,0.00020340546664854333,0.00020310399850125,0.0,30
GA_FIXED,password_strength,weak_no_digit_upper,73.33333333333333,73.33333333333333,19.333333333333332,3760.0,2360.0,0.01660235966458756,0.01026866699976375,0.26666666666666666,30
GA_FIXED,password_strength,weak_short,100.0,100.0,0.0,80.0,80.0,0.00020630836515915334,0.0002047710004262,0.0,30
GA_FIXED,pin_pattern,all_same,96.66666666666667,96.66666666666667,44.5,3733.3333333333335,3520.0,0.019828161133530812,0.0188088960057939,0.03333333333333333,30
GA_FIXED,pin_pattern,ordered_sum_20,100.0,100.0,15.6,1328.0,1200.0,0.007111526498435163,0.0063968545000534,0.0,30
GA_FIXED,pin_pattern,other,100.0,100.0,0.0,80.0,80.0,0.00011636103396686,0.0001157494989456,0.0,30
GA_FIXED,pin_pattern,secret_pin,100.0,100.0,49.7,4056.0,4320.0,0.02143920006734936,0.02297691650164775,0.0,30
GA_FIXED,shipping_discount,free_express_shipping,100.0,100.0,0.0,80.0,80.0,0.00013903750077582665,0.00013914600276614998,0.0,30
GA_FIXED,shipping_discount,invalid,0.0,0.0,4.3,8080.0,8080.0,0.04559585409976227,0.04558841699326875,1.0,30
GA_FIXED,shipping_discount,no_discount,100.0,100.0,0.0,80.0,80.0,0.00013971806668749333,0.00013993750326329998,0.0,30
GA_FIXED,shipping_discount,small_discount,100.0,100.0,0.0,80.0,80.0,0.00011187496371949999,0.00011191600060549999,0.0,30
GA_FIXED,shipping_discount,standard_discount,100.0,100.0,0.0,80.0,80.0,0.00011608616672063667,0.00011535450175865,0.0,30
GA_FIXED,sign_type,negative,100.0,100.0,0.0,80.0,80.0,5.588883310944463e-05,5.4437499784398824e-05,0.0,30
GA_FIXED,sign_type,positive,100.0,100.0,0.0,80.0,80.0,5.332086584530771e-05,5.3562005632556975e-05,0.0,30
GA_FIXED,sign_type,zero,100.0,100.0,8.4,752.0,720.0,0.002560615232990377,0.0024563124970882,0.0,30
GA_FIXED,string_category,empty,100.0,100.0,0.0,80.0,80.0,0.00016744709961732333,0.00016741650324545,0.0,30
GA_FIXED,string_category,long_non_palindrome,100.0,100.0,0.0,80.0,80.0,0.00016689163458062666,0.00016631300240985,0.0,30
GA_FIXED,string_category,long_palindrome,3.3333333333333335,3.3333333333333335,0.8,7877.333333333333,8080.0,0.033092858402233055,0.03335208349744785,0.9666666666666667,30
GA_FIXED,string_category,other,100.0,100.0,0.0,80.0,80.0,0.00016670273374373666,0.00016547950508535002,0.0,30
GA_FIXED,string_category,short_palindrome,100.0,100.0,0.0,80.0,80.0,0.00016972773252438332,0.0001677080072113,0.0,30
GA_FIXED,transaction_pattern,contains_zero,100.0,100.0,0.0,80.0,80.0,0.00015757486544311667,0.0001579579984536,0.0,30
GA_FIXED,transaction_pattern,empty,100.0,100.0,0.0,80.0,80.0,0.00013160146724350332,0.00013066649989919998,0.0,30
GA_FIXED,transaction_pattern,many_large_deposits,100.0,100.0,9.666666666666666,853.3333333333334,880.0,0.005640861067998483,0.0054898130038054,0.0,30
GA_FIXED,transaction_pattern,many_large_withdrawals,100.0,100.0,0.16666666666666666,93.33333333333333,80.0,0.00034236946764086334,0.00018504200124875,0.0,30
GA_FIXED,transaction_pattern,mixed_transactions,100.0,100.0,0.0,80.0,80.0,0.00018040689950183332,0.00018002050637729998,0.0,30
GA_FIXED,transaction_pattern,simple_pattern,100.0,100.0,0.0,80.0,80.0,0.00020622933322246665,0.00020533300266825,0.0,30
GA_FIXED,triangle_type,equilateral,100.0,100.0,18.4,1552.0,1560.0,0.00983448346620809,0.0098799584957305,0.0,30
GA_FIXED,triangle_type,invalid_side,100.0,100.0,1.4,192.0,200.0,0.0007838417315117767,0.0008030625031096501,0.0,30
GA_FIXED,triangle_type,isosceles,100.0,100.0,3.2666666666666666,341.3333333333333,320.0,0.002105345834085353,0.0019515835010679,0.0,30
GA_FIXED,triangle_type,not_triangle,100.0,100.0,0.0,80.0,80.0,0.00019365833334931002,0.00019270899792895002,0.0,30
GA_FIXED,triangle_type,scalene,100.0,100.0,0.0,80.0,80.0,0.00026022076684354003,0.0002591454976936,0.0,30
GA_FIXED,username_category,empty,100.0,100.0,0.0,80.0,80.0,0.00021761253641059333,0.00021535399719135,0.0,30
GA_FIXED,username_category,medium_username,100.0,100.0,0.0,80.0,80.0,0.0002553929332255167,0.00025616650236765003,0.0,30
GA_FIXED,username_category,starts_with_digit,100.0,100.0,0.0,80.0,80.0,0.00023132083345742666,0.0002315419988008,0.0,30
GA_FIXED,username_category,strong_username,0.0,0.0,0.0,8080.0,8080.0,0.04188479576744911,0.0419184795027831,1.0,30
GA_FIXED,username_category,too_short,100.0,100.0,0.0,80.0,80.0,0.00023871386511013,0.00022068749967725,0.0,30
GA_FIXED,username_category,weak_username,100.0,100.0,0.0,80.0,80.0,0.0002571915344257,0.0002570834985817,0.0,30
GA_ADAPTIVE,bmi_category,invalid_height,100.0,100.0,32.733333333333334,2698.6666666666665,2680.0,0.011965516599108562,0.01177858300070505,0.0,30
GA_ADAPTIVE,bmi_category,normal,100.0,100.0,12.866666666666667,1109.3333333333333,1120.0,0.004845690334332131,0.00489054150239095,0.0,30
GA_ADAPTIVE,bmi_category,obese,100.0,100.0,19.2,1616.0,1240.0,0.007189900066684117,0.00549979149946005,0.0,30
GA_ADAPTIVE,bmi_category,overweight,100.0,100.0,24.166666666666668,2013.3333333333333,2080.0,0.009015963899825338,0.009273249990656,0.0,30
GA_ADAPTIVE,bmi_category,underweight,100.0,100.0,0.0,80.0,80.0,6.590000023910155e-05,6.670800212305039e-05,0.0,30
GA_ADAPTIVE,list_pattern,sorted_unique,100.0,100.0,0.0,80.0,80.0,0.00017504993253770999,0.00017522899725005,0.0,30
GA_ADAPTIVE,list_pattern,sorted_with_duplicates,100.0,100.0,1.6333333333333333,210.66666666666666,160.0,0.0008646915666758434,0.00060283349739615,0.0,30
GA_ADAPTIVE,list_pattern,too_short,100.0,100.0,0.0,80.0,80.0,0.00017290270043299332,0.00017095800285455,0.0,30
GA_ADAPTIVE,list_pattern,unsorted_unique,100.0,100.0,0.0,80.0,80.0,0.00018710573252363666,0.0001757915015332,0.0,30
GA_ADAPTIVE,list_pattern,unsorted_with_duplicates,100.0,100.0,0.0,80.0,80.0,0.00017291950110419,0.00017360450146949999,0.0,30
GA_ADAPTIVE,number_kind,even,100.0,100.0,0.0,80.0,80.0,6.140280068696787e-05,6.114599818829447e-05,0.0,30
GA_ADAPTIVE,number_kind,odd,100.0,100.0,0.0,80.0,80.0,5.9525100611305484e-05,5.9520498325582594e-05,0.0,30
GA_ADAPTIVE,number_kind,zero,100.0,100.0,7.066666666666666,645.3333333333334,560.0,0.00219274299985646,0.00185300000157435,0.0,30
GA_ADAPTIVE,password_strength,medium,100.0,100.0,0.0,80.0,80.0,0.00022274863537551334,0.0002185000048484,0.0,30
GA_ADAPTIVE,password_strength,strong,100.0,100.0,0.0,80.0,80.0,0.00021676243195538,0.00021406250016295,0.0,30
GA_ADAPTIVE,password_strength,weak_no_digit_upper,86.66666666666667,86.66666666666667,23.166666666666668,3000.0,2360.0,0.014178756932475703,0.0108465209996211,0.13333333333333333,30
GA_ADAPTIVE,password_strength,weak_short,100.0,100.0,0.0,80.0,80.0,0.00022000693522077668,0.00021518800349435,0.0,30
GA_ADAPTIVE,pin_pattern,all_same,50.0,50.0,40.1,5712.0,6480.0,0.03206388749919517,0.03531381249922555,0.5333333333333333,30
GA_ADAPTIVE,pin_pattern,ordered_sum_20,100.0,100.0,16.5,1400.0,1280.0,0.007503572201918913,0.0068751875005545506,0.0,30
GA_ADAPTIVE,pin_pattern,other,100.0,100.0,0.0,80.0,80.0,0.00011644450084224,0.00011643749894569999,0.0,30
GA_ADAPTIVE,pin_pattern,secret_pin,73.33333333333333,73.33333333333333,43.06666666666667,4816.0,3920.0,0.026962613867847977,0.02111345850426,0.4666666666666667,30
GA_ADAPTIVE,shipping_discount,free_express_shipping,100.0,100.0,0.0,80.0,80.0,0.00014116949945062668,0.0001408335010637,0.0,30
GA_ADAPTIVE,shipping_discount,invalid,0.0,0.0,4.3,8080.0,8080.0,0.04862831806676691,0.04862670849252025,1.0,30
GA_ADAPTIVE,shipping_discount,no_discount,100.0,100.0,0.0,80.0,80.0,0.00013865136376500333,0.000138353992952,0.0,30
GA_ADAPTIVE,shipping_discount,small_discount,100.0,100.0,0.0,80.0,80.0,0.00011300549910320667,0.00011249999806745001,0.0,30
GA_ADAPTIVE,shipping_discount,standard_discount,100.0,100.0,0.0,80.0,80.0,0.00011749593249982333,0.00011768799595295,0.0,30
GA_ADAPTIVE,sign_type,negative,100.0,100.0,0.0,80.0,80.0,5.346789936690281e-05,5.3250005294103175e-05,0.0,30
GA_ADAPTIVE,sign_type,positive,100.0,100.0,0.0,80.0,80.0,5.513193318620324e-05,5.400000372901559e-05,0.0,30
GA_ADAPTIVE,sign_type,zero,100.0,100.0,8.366666666666667,749.3333333333334,680.0,0.0025682874644795566,0.0023036039929138,0.0,30
GA_ADAPTIVE,string_category,empty,100.0,100.0,0.0,80.0,80.0,0.00017041950050037332,0.00017054199997795002,0.0,30
GA_ADAPTIVE,string_category,long_non_palindrome,100.0,100.0,0.0,80.0,80.0,0.00017129036762824,0.0001717704944894,0.0,30
GA_ADAPTIVE,string_category,long_palindrome,6.666666666666667,6.666666666666667,3.933333333333333,7861.333333333333,8080.0,0.034515705500477105,0.035493687501002555,0.9333333333333333,30
GA_ADAPTIVE,string_category,other,100.0,100.0,0.0,80.0,80.0,0.00017164306724826668,0.0001723750028759,0.0,30
GA_ADAPTIVE,string_category,short_palindrome,100.0,100.0,0.0,80.0,80.0,0.00017289309665401,0.0001736039994284,0.0,30
GA_ADAPTIVE,transaction_pattern,contains_zero,100.0,100.0,0.0,80.0,80.0,0.00016113189970681335,0.00015872900257815,0.0,30
GA_ADAPTIVE,transaction_pattern,empty,100.0,100.0,0.0,80.0,80.0,0.00013217490001499332,0.00013116700574749998,0.0,30
GA_ADAPTIVE,transaction_pattern,many_large_deposits,100.0,100.0,8.333333333333334,746.6666666666666,720.0,0.004782838800747367,0.00457937550527275,0.0,30
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,100.0,100.0,0.43333333333333335,114.66666666666667,80.0,0.00040166253456840333,0.00019047899695575,0.0,30
GA_ADAPTIVE,transaction_pattern,mixed_transactions,100.0,100.0,0.0,80.0,80.0,0.00018174453434762332,0.0001821664991439,0.0,30
GA_ADAPTIVE,transaction_pattern,simple_pattern,100.0,100.0,0.0,80.0,80.0,0.00021107783201533,0.0002115834940923,0.0,30
GA_ADAPTIVE,triangle_type,equilateral,96.66666666666667,96.66666666666667,16.9,1666.6666666666667,1400.0,0.010644122199058328,0.00880735399550755,0.03333333333333333,30
