method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
GA_FIXED,bmi_category,invalid_height,26,True,True,"[677.3351259827432, 0.0]",0.0,invalid_height,63,5120,0.021619999999529682
GA_FIXED,bmi_category,invalid_height,27,True,True,"[1258.1295966893672, 0.0]",0.0,invalid_height,24,2000,0.008302291011204943
GA_FIXED,bmi_category,invalid_height,28,True,True,"[2546.475258364634, 0.0]",0.0,invalid_height,33,2720,0.011461082991445437
GA_FIXED,bmi_category,invalid_height,29,True,True,"[1335.2960216468348, 0.0]",0.0,invalid_height,7,640,0.002437457995256409
GA_FIXED,bmi_category,underweight,0,True,True,"[1843.4112860264752, 769.0982632395242]",0.0,underweight,0,80,6.91659952281043e-05
GA_FIXED,bmi_category,underweight,1,True,True,"[2430.606958097996, 2321.56450119946]",0.0,underweight,0,80,6.733300688210875e-05
GA_FIXED,bmi_category,underweight,2,True,True,"[1975.4912375306712, 1533.3688390226985]",0.0,underweight,0,80,6.795900117140263e-05
GA_FIXED,bmi_category,underweight,3,True,True,"[1394.9502816020322, 2138.5273070467333]",0.0,underweight,0,80,6.741599645465612e-05
GA_FIXED,bmi_category,underweight,4,True,True,"[2106.795001579233, 2699.321733570856]",0.0,underweight,0,80,6.658300117123872e-05
GA_FIXED,bmi_category,underweight,5,True,True,"[1572.570475551514, 419.2592358358612]",0.0,underweight,0,80,6.670800212305039e-05
GA_FIXED,bmi_category,underweight,6,True,True,"[1056.2445640847989, 2160.6773430977482]",0.0,underweight,0,80,6.645800021942705e-05
GA_FIXED,bmi_category,underweight,7,True,True,"[1056.4126894684503, 109.8069360192172]",0.0,underweight,0,80,6.666699482593685e-05
GA_FIXED,bmi_category,underweight,8,True,True,"[1997.963802712157, 2658.6948488560306]",0.0,underweight,0,80,6.683399260509759e-05
GA_FIXED,bmi_category,underweight,9,True,True,"[896.4896035625595, 2562.458153912971]",0.0,underweight,0,80,6.645898974966258e-05
GA_FIXED,bmi_category,underweight,10,True,True,"[1201.8228349883618, 630.6454122305188]",0.0,underweight,0,80,6.637499609496444e-05
GA_FIXED,bmi_category,underweight,11,True,True,"[2101.6428126552496, 2049.5675187372976]",0.0,underweight,0,80,6.683399260509759e-05
GA_FIXED,bmi_category,underweight,12,True,True,"[1764.7863521281417, 2960.7443812783677]",0.0,underweight,0,80,6.73340109642595e-05
GA_FIXED,bmi_category,underweight,13,True,True,"[94.47054386334509, 1133.5425369892653]",0.0,underweight,0,80,6.679199577774853e-05
GA_FIXED,bmi_category,underweight,14,True,True,"[57.83295798485788, 2142.2019196907745]",0.0,underweight,0,80,6.658300117123872e-05
GA_FIXED,bmi_category,underweight,15,True,True,"[525.9913259777003, 257.47149921376024]",0.0,underweight,0,80,6.69169967295602e-05
GA_FIXED,bmi_category,underweight,16,True,True,"[690.8205278070315, 2924.3998838814823]",0.0,underweight,0,80,6.741700053680688e-05
GA_FIXED,bmi_category,underweight,17,True,True,"[2569.910750089169, 676.2036795375625]",0.0,underweight,0,80,6.645800021942705e-05
GA_FIXED,bmi_category,underweight,18,True,True,"[1973.480452401822, 995.4375329936104]",0.0,underweight,0,80,6.695800402667373e-05
GA_FIXED,bmi_category,underweight,19,True,True,"[308.6842892621356, 929.9636568632934]",0.0,underweight,0,80,6.69579894747585e-05
GA_FIXED,bmi_category,underweight,20,True,True,"[457.89573265794115, 1691.2820129597653]",0.0,underweight,0,80,6.641699292231351e-05
GA_FIXED,bmi_category,underweight,21,True,True,"[2023.4884808903812, 323.0929221726405]",0.0,underweight,0,80,6.72089954605326e-05
GA_FIXED,bmi_category,underweight,22,True,True,"[296.92321114204736, 2134.2179628025083]",0.0,underweight,0,80,6.654199387412518e-05
GA_FIXED,bmi_category,underweight,23,True,True,"[2722.614230884617, 304.43873826791554]",0.0,underweight,0,80,6.687499990221113e-05
GA_FIXED,bmi_category,underweight,24,True,True,"[1765.803342539722, 2147.6460879868273]",0.0,underweight,0,80,6.70000008540228e-05
GA_FIXED,bmi_category,underweight,25,True,True,"[2552.5195652486677, 2776.1765324002104]",0.0,underweight,0,80,6.674999895039946e-05
GA_FIXED,bmi_category,underweight,26,True,True,"[2070.3883406973086, 1097.109160157288]",0.0,underweight,0,80,6.649999704677612e-05
GA_FIXED,bmi_category,underweight,27,True,True,"[2266.7164989675152, 1391.800165708209]",0.0,underweight,0,80,6.674999895039946e-05
GA_FIXED,bmi_category,underweight,28,True,True,"[1733.9069485813582, 1580.3017974702857]",0.0,underweight,0,80,6.658400525338948e-05
GA_FIXED,bmi_category,underweight,29,True,True,"[1006.439954865329, 1161.336318808811]",0.0,underweight,0,80,6.629200652241707e-05
GA_FIXED,bmi_category,normal,0,True,True,"[2992.065751851826, 12.522154129030685]",0.0,normal,12,1040,0.004237874993123114
GA_FIXED,bmi_category,normal,1,True,True,"[1982.5163137100533, 9.710131217101514]",0.0,normal,2,240,0.0007709589990554377
GA_FIXED,bmi_category,normal,2,True,True,"[525.1719075977356, 5.255399631462654]",0.0,normal,12,1040,0.004329249990405515
GA_FIXED,bmi_category,normal,3,True,True,"[2735.294173491386, 11.792111003697926]",0.0,normal,7,640,0.002583541994681582
GA_FIXED,bmi_category,normal,4,True,True,"[2968.2232143890847, 12.466073570489135]",0.0,normal,21,1760,0.0076067079935455695
GA_FIXED,bmi_category,normal,5,True,True,"[2966.2703745054478, 12.213552108802652]",0.0,normal,14,1200,0.005035458991187625
GA_FIXED,bmi_category,normal,6,True,True,"[1840.3978628996815, 9.00445744483125]",0.0,normal,26,2160,0.009252874995581806
GA_FIXED,bmi_category,normal,7,True,True,"[2968.5786082905242, 12.605180909807274]",0.0,normal,61,4960,0.021808208999573253
GA_FIXED,bmi_category,normal,8,True,True,"[2936.132832621053, 12.460831268078287]",0.0,normal,8,720,0.002854917009244673
GA_FIXED,bmi_category,normal,9,True,True,"[2951.5153470125256, 12.350009319687384]",0.0,normal,10,880,0.003594666995923035
GA_FIXED,bmi_category,normal,10,True,True,"[2415.87237583984, 10.083894203850807]",0.0,normal,1,160,0.000458958005765453
GA_FIXED,bmi_category,normal,11,True,True,"[2976.9327867796706, 12.60782297784945]",0.0,normal,20,1680,0.007241500003146939
GA_FIXED,bmi_category,normal,12,True,True,"[2998.787542986557, 12.578344498477326]",0.0,normal,74,6000,0.026583083003060892
GA_FIXED,bmi_category,normal,13,True,True,"[2858.8695805988923, 11.963799824797853]",0.0,normal,46,3760,0.01663887499307748
GA_FIXED,bmi_category,normal,14,True,True,"[2992.6519723619467, 12.364420901115068]",0.0,normal,26,2160,0.009504375004325993
GA_FIXED,bmi_category,normal,15,True,True,"[2969.737505271927, 12.544710539059704]",0.0,normal,9,800,0.00328120899212081
GA_FIXED,bmi_category,normal,16,True,True,"[2165.846620520096, 9.426819605087788]",0.0,normal,38,3120,0.013703542004805058
GA_FIXED,bmi_category,normal,17,True,True,"[2991.423699750579, 12.385984905989615]",0.0,normal,12,1040,0.004393249997519888
GA_FIXED,bmi_category,normal,18,True,True,"[1065.16523567001, 7.495302470572561]",0.0,normal,24,2000,0.00875741700292565
GA_FIXED,bmi_category,normal,19,True,True,"[2981.6657209530326, 10.97880828151021]",0.0,normal,23,1920,0.008293582999613136
GA_FIXED,bmi_category,normal,20,True,True,"[2985.86372208618, 11.026778867454455]",0.0,normal,24,2000,0.008643417007988319
GA_FIXED,bmi_category,normal,21,True,True,"[2976.766743499957, 11.213378663981532]",0.0,normal,71,5760,0.025323583002318628
GA_FIXED,bmi_category,normal,22,True,True,"[2980.1480192674544, 12.282033834698009]",0.0,normal,49,4000,0.017341665996355005
GA_FIXED,bmi_category,normal,23,True,True,"[2893.176959963283, 12.14035191131891]",0.0,normal,16,1360,0.005656124994857237
GA_FIXED,bmi_category,normal,24,True,True,"[2957.6045193664636, 12.486102394433848]",0.0,normal,38,3120,0.0135817499976838
GA_FIXED,bmi_category,normal,25,True,True,"[2987.1672137021933, 11.82351483144351]",0.0,normal,16,1360,0.005864916005521081
GA_FIXED,bmi_category,normal,26,True,True,"[2959.1756678049032, 12.016077577464747]",0.0,normal,16,1360,0.005798874990432523
GA_FIXED,bmi_category,normal,27,True,True,"[2968.1142357684635, 12.318458124157836]",0.0,normal,64,5200,0.022950957994908094
GA_FIXED,bmi_category,normal,28,True,True,"[2986.2649087371105, 12.045941916045322]",0.0,normal,67,5440,0.02415504200325813
GA_FIXED,bmi_category,normal,29,True,True,"[2891.7374984984717, 12.128845871837434]",0.0,normal,4,400,0.0015211249992717057
GA_FIXED,bmi_category,overweight,0,True,True,"[2931.0046440531473, 10.05245366965697]",0.0,overweight,30,2480,0.011121332994662225
GA_FIXED,bmi_category,overweight,1,True,True,"[2963.8347645029376, 10.825413235879937]",0.0,overweight,21,1760,0.007728209006018005
GA_FIXED,bmi_category,overweight,2,True,True,"[2989.06873665708, 10.288563551140609]",0.0,overweight,8,720,0.002975916999275796
GA_FIXED,bmi_category,overweight,3,True,True,"[2953.6749678727806, 9.948235980276833]",0.0,overweight,22,1840,0.008258667003246956
GA_FIXED,bmi_category,overweight,4,True,True,"[2914.4288774096503, 10.764562993345818]",0.0,overweight,7,640,0.0026018750068033114
GA_FIXED,bmi_category,overweight,5,True,True,"[2997.3982419427484, 10.731745763895681]",0.0,overweight,51,4160,0.019000665997737087
GA_FIXED,bmi_category,overweight,6,True,True,"[2983.9807924069332, 10.689032494759068]",0.0,overweight,41,3360,0.015250833006575704
GA_FIXED,bmi_category,overweight,7,True,True,"[2981.946460837701, 10.876128198361549]",0.0,overweight,49,4000,0.01827033299196046
GA_FIXED,bmi_category,overweight,8,True,True,"[2940.4970553688954, 10.402701958538099]",0.0,overweight,9,800,0.003395792009541765
GA_FIXED,bmi_category,overweight,9,True,True,"[2936.1776869536575, 10.512657949198594]",0.0,overweight,28,2320,0.009776625010999851
GA_FIXED,bmi_category,overweight,10,True,True,"[2981.7452961791178, 10.62151360744646]",0.0,overweight,51,4160,0.017668500004219823
GA_FIXED,bmi_category,overweight,11,True,True,"[2999.807230895604, 10.742874255562203]",0.0,overweight,40,3280,0.01418162499612663
GA_FIXED,bmi_category,overweight,12,True,True,"[282.487076153381, 3.349712700070597]",0.0,overweight,26,2160,0.009305166997364722
GA_FIXED,bmi_category,overweight,13,True,True,"[2982.2594071553726, 10.368775405535551]",0.0,overweight,32,2640,0.011470041004940867
GA_FIXED,bmi_category,overweight,14,True,True,"[2324.356629972616, 8.842001969383283]",0.0,overweight,11,960,0.003998459011199884
GA_FIXED,bmi_category,overweight,15,True,True,"[2907.299864392572, 10.282717119018848]",0.0,overweight,7,640,0.002516082997317426
GA_FIXED,bmi_category,overweight,16,True,True,"[2990.4064051689147, 10.295512601472883]",0.0,overweight,59,4800,0.020827500004088506
GA_FIXED,bmi_category,overweight,17,True,True,"[2967.189485882012, 10.203711186599794]",0.0,overweight,21,1760,0.007553708986961283
GA_FIXED,bmi_category,overweight,18,True,True,"[2865.8769047323317, 10.599917184165134]",0.0,overweight,11,960,0.003990041994256899
GA_FIXED,bmi_category,overweight,19,True,True,"[2884.4873529619317, 9.835985863302314]",0.0,overweight,17,1440,0.00606929199420847
GA_FIXED,bmi_category,overweight,20,True,True,"[1079.34176932745, 6.386671550545453]",0.0,overweight,5,480,0.0018865000020014122
GA_FIXED,bmi_category,overweight,21,True,True,"[2865.93040231722, 10.491080341164867]",0.0,overweight,21,1760,0.007575625000754371
GA_FIXED,bmi_category,overweight,22,True,True,"[2974.8960380011295, 10.281520205375747]",0.0,overweight,26,2160,0.009439667002880014
GA_FIXED,bmi_category,overweight,23,True,True,"[2984.881827990234, 10.54601790053362]",0.0,overweight,45,3680,0.01619675000256393
GA_FIXED,bmi_category,overweight,24,True,True,"[1590.4722637209377, 7.399836365620804]",0.0,overweight,3,320,0.001185375003842637
GA_FIXED,bmi_category,overweight,25,True,True,"[1588.7958172777417, 7.61601431554847]",0.0,overweight,3,320,0.0011322499922243878
GA_FIXED,bmi_category,overweight,26,True,True,"[2944.8198360939455, 10.034244387597482]",0.0,overweight,14,1200,0.005096250009955838
GA_FIXED,bmi_category,overweight,27,True,True,"[2960.3991512685066, 10.780065062954872]",0.0,overweight,38,3120,0.013796250001178123
GA_FIXED,bmi_category,overweight,28,True,True,"[2964.2892125776316, 10.315338020460153]",0.0,overweight,67,5440,0.023605333000887185
GA_FIXED,bmi_category,overweight,29,True,True,"[2975.6820862822706, 10.417597057078002]",0.0,overweight,19,1600,0.006873165999422781
GA_FIXED,bmi_category,obese,0,True,True,"[2968.0113096518858, 7.76765546853464]",0.0,obese,25,2080,0.009080834002816118
GA_FIXED,bmi_category,obese,1,True,True,"[595.2319583986995, 4.445173838918071]",0.0,obese,0,80,6.945800851099193e-05
GA_FIXED,bmi_category,obese,2,True,True,"[2880.5227744635085, 4.479807797968749]",0.0,obese,14,1200,0.005096166001749225
GA_FIXED,bmi_category,obese,3,True,True,"[2861.1003284285757, 9.584639992283872]",0.0,obese,9,800,0.003327457990963012
GA_FIXED,bmi_category,obese,4,True,True,"[826.557685126094, 4.769947476598313]",0.0,obese,0,80,6.804199074395001e-05
GA_FIXED,bmi_category,obese,5,True,True,"[25.043741982227587, 0.5907656526311644]",0.0,obese,0,80,6.687499990221113e-05
GA_FIXED,bmi_category,obese,6,True,True,"[2998.9218760368663, 9.96674442058604]",0.0,obese,8,720,0.0029641250002896413
GA_FIXED,bmi_category,obese,7,True,True,"[883.2233629895227, 3.255533905355601]",0.0,obese,1,160,0.0004179579991614446
GA_FIXED,bmi_category,obese,8,True,True,"[2941.802485664692, 9.427140592799699]",0.0,obese,3,320,0.0011404170072637498
GA_FIXED,bmi_category,obese,9,True,True,"[2972.078262737631, 9.891590534473933]",0.0,obese,24,2000,0.008840040987706743
GA_FIXED,bmi_category,obese,10,True,True,"[2930.9563130357396, 9.411099933083317]",0.0,obese,18,1520,0.0066066250001313165
GA_FIXED,bmi_category,obese,11,True,True,"[2933.9460797405136, 9.069215756478677]",0.0,obese,7,640,0.0026289579982403666
GA_FIXED,bmi_category,obese,12,True,True,"[2999.7701018394678, 9.98375545015128]",0.0,obese,47,3840,0.01725925000209827
GA_FIXED,bmi_category,obese,13,True,True,"[2962.23373717717, 9.673048429397596]",0.0,obese,19,1600,0.0069273330009309575
GA_FIXED,bmi_category,obese,14,True,True,"[2906.7215429125354, 7.27047757644439]",0.0,obese,42,3440,0.015319041995098814
GA_FIXED,bmi_category,obese,15,True,True,"[2971.2883643558926, 9.64676269278386]",0.0,obese,27,2240,0.009841332997893915
GA_FIXED,bmi_category,obese,16,True,True,"[2830.6803735225853, 9.635263273365338]",0.0,obese,9,800,0.0034306250017834827
GA_FIXED,bmi_category,obese,17,True,True,"[2981.6157268747147, 9.946049048035078]",0.0,obese,52,4240,0.01793629099847749
GA_FIXED,bmi_category,obese,18,True,True,"[2837.3980193297816, 2.7457451198658056]",0.0,obese,17,1440,0.005938792004599236
GA_FIXED,bmi_category,obese,19,True,True,"[2973.9578545545855, 3.1960242984160336]",0.0,obese,9,800,0.003184250002959743
GA_FIXED,bmi_category,obese,20,True,True,"[2638.7363905090597, 5.956607942328995]",0.0,obese,0,80,6.929200026206672e-05
GA_FIXED,bmi_category,obese,21,True,True,"[1006.9957100714732, 0.40953822525258143]",0.0,obese,0,80,6.879199645482004e-05
GA_FIXED,bmi_category,obese,22,True,True,"[2990.0852160046406, 9.790136953036324]",0.0,obese,13,1120,0.00462849999894388
GA_FIXED,bmi_category,obese,23,True,True,"[2915.3915407412287, 9.237928724235678]",0.0,obese,14,1200,0.005071042003692128
GA_FIXED,bmi_category,obese,24,True,True,"[2962.6373219316774, 9.3952748669488]",0.0,obese,44,3600,0.015327374989283271
GA_FIXED,bmi_category,obese,25,True,True,"[2506.5377658830153, 1.4324182888698633]",0.0,obese,0,80,6.779099931009114e-05
GA_FIXED,bmi_category,obese,26,True,True,"[2891.6269535801894, 9.259263394556738]",0.0,obese,14,1200,0.0050511670124251395
GA_FIXED,bmi_category,obese,27,True,True,"[2915.980816988309, 0.8262497977670202]",0.0,obese,12,1040,0.004320042004110292
GA_FIXED,bmi_category,obese,28,True,True,"[1234.8107067525843, 0.43781501367901043]",0.0,obese,1,160,0.00041570799658074975
GA_FIXED,bmi_category,obese,29,True,True,"[2635.153062366477, 7.9290574631331046]",0.0,obese,3,320,0.001124832997447811
GA_FIXED,list_pattern,too_short,0,True,True,[[-10]],0.0,too_short,0,80,0.00018791700131259859
GA_FIXED,list_pattern,too_short,1,True,True,[[18]],0.0,too_short,0,80,0.00019337498815730214
GA_FIXED,list_pattern,too_short,2,True,True,[[]],0.0,too_short,0,80,0.00016091599536594003
GA_FIXED,list_pattern,too_short,3,True,True,[[]],0.0,too_short,0,80,0.0001743749890010804
GA_FIXED,list_pattern,too_short,4,True,True,[[-12]],0.0,too_short,0,80,0.0001737080019665882
GA_FIXED,list_pattern,too_short,5,True,True,[[]],0.0,too_short,0,80,0.00018116700812242925
GA_FIXED,list_pattern,too_short,6,True,True,[[0]],0.0,too_short,0,80,0.00016170900198630989
GA_FIXED,list_pattern,too_short,7,True,True,[[5]],0.0,too_short,0,80,0.0001669589983066544
GA_FIXED,list_pattern,too_short,8,True,True,[[12]],0.0,too_short,0,80,0.0001717080012895167
GA_FIXED,list_pattern,too_short,9,True,True,[[]],0.0,too_short,0,80,0.00015883300511632115
GA_FIXED,list_pattern,too_short,10,True,True,[[18]],0.0,too_short,0,80,0.00015041700680740178
GA_FIXED,list_pattern,too_short,11,True,True,[[]],0.0,too_short,0,80,0.0001576670038048178
GA_FIXED,list_pattern,too_short,12,True,True,[[]],0.0,too_short,0,80,0.00016554200556129217
GA_FIXED,list_pattern,too_short,13,True,True,[[4]],0.0,too_short,0,80,0.00017833300807978958
GA_FIXED,list_pattern,too_short,14,True,True,[[]],0.0,too_short,0,80,0.00016529099957551807
GA_FIXED,list_pattern,too_short,15,True,True,[[-19]],0.0,too_short,0,80,0.00017183300224132836
GA_FIXED,list_pattern,too_short,16,True,True,[[]],0.0,too_short,0,80,0.00017208298959303647
GA_FIXED,list_pattern,too_short,17,True,True,[[-11]],0.0,too_short,0,80,0.00016825000056996942
GA_FIXED,list_pattern,too_short,18,True,True,[[-7]],0.0,too_short,0,80,0.00017150001076515764
GA_FIXED,list_pattern,too_short,19,True,True,[[]],0.0,too_short,0,80,0.00015670800348743796
GA_FIXED,list_pattern,too_short,20,True,True,[[]],0.0,too_short,0,80,0.00016166700515896082
GA_FIXED,list_pattern,too_short,21,True,True,[[3]],0.0,too_short,0,80,0.0001709580101305619
GA_FIXED,list_pattern,too_short,22,True,True,[[]],0.0,too_short,0,80,0.0001617920061107725
GA_FIXED,list_pattern,too_short,23,True,True,[[12]],0.0,too_short,0,80,0.00016629199672024697
GA_FIXED,list_pattern,too_short,24,True,True,[[-10]],0.0,too_short,0,80,0.00016683401190675795
GA_FIXED,list_pattern,too_short,25,True,True,[[]],0.0,too_short,0,80,0.00016270899504888803
GA_FIXED,list_pattern,too_short,26,True,True,[[]],0.0,too_short,0,80,0.0001764170010574162
GA_FIXED,list_pattern,too_short,27,True,True,[[]],0.0,too_short,0,80,0.00015816600352991372
GA_FIXED,list_pattern,too_short,28,True,True,[[]],0.0,too_short,0,80,0.0001720000000204891
GA_FIXED,list_pattern,too_short,29,True,True,[[15]],0.0,too_short,0,80,0.00016608300211373717
GA_FIXED,list_pattern,sorted_with_duplicates,0,True,True,"[[-16, -16]]",0.0,sorted_with_duplicates,2,240,0.0009370420011691749
GA_FIXED,list_pattern,sorted_with_duplicates,1,True,True,"[[-17, -17, -14]]",0.0,sorted_with_duplicates,0,80,0.00017029100854415447
GA_FIXED,list_pattern,sorted_with_duplicates,2,True,True,"[[0, 3, 5, 5]]",0.0,sorted_with_duplicates,0,80,0.00016741600120440125
GA_FIXED,list_pattern,sorted_with_duplicates,3,True,True,"[[13, 13, 13]]",0.0,sorted_with_duplicates,0,80,0.00015741700190119445
GA_FIXED,list_pattern,sorted_with_duplicates,4,True,True,"[[-9, -9]]",0.0,sorted_with_duplicates,5,480,0.0022748750052414834
GA_FIXED,list_pattern,sorted_with_duplicates,5,True,True,"[[3, 4, 4]]",0.0,sorted_with_duplicates,4,400,0.001763249994837679
GA_FIXED,list_pattern,sorted_with_duplicates,6,True,True,"[[-8, 2, 2]]",0.0,sorted_with_duplicates,8,720,0.0034011249954346567
GA_FIXED,list_pattern,sorted_with_duplicates,7,True,True,"[[2, 20, 20]]",0.0,sorted_with_duplicates,9,800,0.0037732079945271835
GA_FIXED,list_pattern,sorted_with_duplicates,8,True,True,"[[-14, -12, -12]]",0.0,sorted_with_duplicates,0,80,0.00017695801216177642
GA_FIXED,list_pattern,sorted_with_duplicates,9,True,True,"[[-5, -5]]",0.0,sorted_with_duplicates,2,240,0.000949417008087039
GA_FIXED,list_pattern,sorted_with_duplicates,10,True,True,"[[3, 18, 18]]",0.0,sorted_with_duplicates,3,320,0.0013455419975798577
GA_FIXED,list_pattern,sorted_with_duplicates,11,True,True,"[[0, 0]]",0.0,sorted_with_duplicates,6,560,0.0026573340001050383
GA_FIXED,list_pattern,sorted_with_duplicates,12,True,True,"[[-1, -1]]",0.0,sorted_with_duplicates,0,80,0.00017074999050237238
GA_FIXED,list_pattern,sorted_with_duplicates,13,True,True,"[[-5, 5, 5]]",0.0,sorted_with_duplicates,10,880,0.004291666991775855
GA_FIXED,list_pattern,sorted_with_duplicates,14,True,True,"[[16, 16]]",0.0,sorted_with_duplicates,9,800,0.0037825420004082844
GA_FIXED,list_pattern,sorted_with_duplicates,15,True,True,"[[3, 3]]",0.0,sorted_with_duplicates,0,80,0.00017850000585895032
GA_FIXED,list_pattern,sorted_with_duplicates,16,True,True,"[[-3, 9, 15, 15]]",0.0,sorted_with_duplicates,4,400,0.0017684159975033253
GA_FIXED,list_pattern,sorted_with_duplicates,17,True,True,"[[-8, 17, 17]]",0.0,sorted_with_duplicates,0,80,0.0001898749906104058
GA_FIXED,list_pattern,sorted_with_duplicates,18,True,True,"[[6, 6]]",0.0,sorted_with_duplicates,5,480,0.0022074579901527613
GA_FIXED,list_pattern,sorted_with_duplicates,19,True,True,"[[-3, -3]]",0.0,sorted_with_duplicates,0,80,0.00016112500452436507
GA_FIXED,list_pattern,sorted_with_duplicates,20,True,True,"[[-17, 8, 8]]",0.0,sorted_with_duplicates,12,1040,0.005274625000311062
GA_FIXED,list_pattern,sorted_with_duplicates,21,True,True,"[[-18, -11, 16, 16]]",0.0,sorted_with_duplicates,5,480,0.002181124989874661
GA_FIXED,list_pattern,sorted_with_duplicates,22,True,True,"[[9, 9]]",0.0,sorted_with_duplicates,2,240,0.0011047080042771995
GA_FIXED,list_pattern,sorted_with_duplicates,23,True,True,"[[-5, -5]]",0.0,sorted_with_duplicates,0,80,0.0001849169930210337
GA_FIXED,list_pattern,sorted_with_duplicates,24,True,True,"[[13, 13]]",0.0,sorted_with_duplicates,2,240,0.0009688749996712431
GA_FIXED,list_pattern,sorted_with_duplicates,25,True,True,"[[-17, -17]]",0.0,sorted_with_duplicates,3,320,0.0013704169978154823
GA_FIXED,list_pattern,sorted_with_duplicates,26,True,True,"[[-5, 3, 18, 18]]",0.0,sorted_with_duplicates,7,640,0.0030082079902058467
GA_FIXED,list_pattern,sorted_with_duplicates,27,True,True,"[[-3, 0, 0]]",0.0,sorted_with_duplicates,5,480,0.0022177500068210065
GA_FIXED,list_pattern,sorted_with_duplicates,28,True,True,"[[-17, -17, -3]]",0.0,sorted_with_duplicates,0,80,0.00017008400755003095
GA_FIXED,list_pattern,sorted_with_duplicates,29,True,True,"[[-16, -14, -8, -8]]",0.0,sorted_with_duplicates,3,320,0.0013816660066368058
GA_FIXED,list_pattern,sorted_unique,0,True,True,"[[-13, 6]]",0.0,sorted_unique,0,80,0.00017674999253358692
GA_FIXED,list_pattern,sorted_unique,1,True,True,"[[-14, 11]]",0.0,sorted_unique,0,80,0.00017391599249094725
GA_FIXED,list_pattern,sorted_unique,2,True,True,"[[-9, 4, 8, 9, 16]]",0.0,sorted_unique,0,80,0.00016079099441412836
GA_FIXED,list_pattern,sorted_unique,3,True,True,"[[18, 20]]",0.0,sorted_unique,0,80,0.00015466701006516814
