method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
RANDOM,username_category,empty,4,True,True,[''],0.0,empty,0,5,1.4208009815774858e-05
RANDOM,username_category,empty,5,True,True,[''],0.0,empty,0,5,1.679199340287596e-05
RANDOM,username_category,empty,6,True,True,[''],0.0,empty,0,3,1.2415999663062394e-05
RANDOM,username_category,empty,7,True,True,[''],0.0,empty,0,37,0.0001067500124918297
RANDOM,username_category,empty,8,True,True,[''],0.0,empty,0,14,4.1709005017764866e-05
RANDOM,username_category,empty,9,True,True,[''],0.0,empty,0,6,2.0666993805207312e-05
RANDOM,username_category,empty,10,True,True,[''],0.0,empty,0,20,6.587500683963299e-05
RANDOM,username_category,empty,11,True,True,[''],0.0,empty,0,2,4.874993464909494e-06
RANDOM,username_category,empty,12,True,True,[''],0.0,empty,0,5,1.8291000742465258e-05
RANDOM,username_category,empty,13,True,True,[''],0.0,empty,0,2,6.791000487282872e-06
RANDOM,username_category,empty,14,True,True,[''],0.0,empty,0,1,2.792003215290606e-06
RANDOM,username_category,empty,15,True,True,[''],0.0,empty,0,2,6.040994776412845e-06
RANDOM,username_category,empty,16,True,True,[''],0.0,empty,0,22,6.554200081154704e-05
RANDOM,username_category,empty,17,True,True,[''],0.0,empty,0,8,2.7209011022932827e-05
RANDOM,username_category,empty,18,True,True,[''],0.0,empty,0,17,4.879198968410492e-05
RANDOM,username_category,empty,19,True,True,[''],0.0,empty,0,10,3.6874989746138453e-05
RANDOM,username_category,empty,20,True,True,[''],0.0,empty,0,13,4.354200791567564e-05
RANDOM,username_category,empty,21,True,True,[''],0.0,empty,0,12,4.1333987610414624e-05
RANDOM,username_category,empty,22,True,True,[''],0.0,empty,0,9,3.195799945387989e-05
RANDOM,username_category,empty,23,True,True,[''],0.0,empty,0,22,6.470900552812964e-05
RANDOM,username_category,empty,24,True,True,[''],0.0,empty,0,19,6.45420077489689e-05
RANDOM,username_category,empty,25,True,True,[''],0.0,empty,0,27,8.024999988265336e-05
RANDOM,username_category,empty,26,True,True,[''],0.0,empty,0,10,2.8208000003360212e-05
RANDOM,username_category,empty,27,True,True,[''],0.0,empty,0,47,0.00013254200166556984
RANDOM,username_category,empty,28,True,True,[''],0.0,empty,0,4,8.208997314795852e-06
RANDOM,username_category,empty,29,True,True,[''],0.0,empty,0,2,5.6249991757795215e-06
RANDOM,username_category,too_short,0,True,True,['aao'],0.0,too_short,0,5,1.925000105984509e-05
RANDOM,username_category,too_short,1,True,True,['f5'],0.0,too_short,0,4,1.5792000340297818e-05
RANDOM,username_category,too_short,2,True,True,['Y6'],0.0,too_short,0,5,2.1832995116710663e-05
RANDOM,username_category,too_short,3,True,True,['B'],0.0,too_short,0,1,3.374996595084667e-06
RANDOM,username_category,too_short,4,True,True,['bV'],0.0,too_short,0,5,2.0457999198697507e-05
RANDOM,username_category,too_short,5,True,True,['O1'],0.0,too_short,0,1,3.1249946914613247e-06
RANDOM,username_category,too_short,6,True,True,['cQh'],0.0,too_short,0,2,8.749993867240846e-06
RANDOM,username_category,too_short,7,True,True,['H'],0.0,too_short,0,6,2.1083993487991393e-05
RANDOM,username_category,too_short,8,True,True,['LL'],0.0,too_short,0,13,4.433300637174398e-05
RANDOM,username_category,too_short,9,True,True,['1'],0.0,too_short,0,1,2.8329959604889154e-06
RANDOM,username_category,too_short,10,True,True,['Ld'],0.0,too_short,0,14,4.9291003961116076e-05
RANDOM,username_category,too_short,11,True,True,['Snu'],0.0,too_short,0,1,3.2910029403865337e-06
RANDOM,username_category,too_short,12,True,True,['n9'],0.0,too_short,0,1,3.3329997677356005e-06
RANDOM,username_category,too_short,13,True,True,['bj'],0.0,too_short,0,7,2.73340119747445e-05
RANDOM,username_category,too_short,14,True,True,['qRk'],0.0,too_short,0,6,2.2667009034194052e-05
RANDOM,username_category,too_short,15,True,True,['fpSk'],0.0,too_short,0,3,1.1957992683164775e-05
RANDOM,username_category,too_short,16,True,True,['oZ'],0.0,too_short,0,3,1.2417003745213151e-05
RANDOM,username_category,too_short,17,True,True,['uEO'],0.0,too_short,0,5,1.937500201165676e-05
RANDOM,username_category,too_short,18,True,True,['i'],0.0,too_short,0,2,7.042006473056972e-06
RANDOM,username_category,too_short,19,True,True,['R'],0.0,too_short,0,3,8.999995770864189e-06
RANDOM,username_category,too_short,20,True,True,['Q'],0.0,too_short,0,4,1.2415999663062394e-05
RANDOM,username_category,too_short,21,True,True,['0QnA'],0.0,too_short,0,1,3.958004526793957e-06
RANDOM,username_category,too_short,22,True,True,['lI'],0.0,too_short,0,2,6.707996362820268e-06
RANDOM,username_category,too_short,23,True,True,['dblA'],0.0,too_short,0,1,3.3329997677356005e-06
RANDOM,username_category,too_short,24,True,True,['88d'],0.0,too_short,0,5,1.912500010803342e-05
RANDOM,username_category,too_short,25,True,True,['KQzs'],0.0,too_short,0,2,6.208007107488811e-06
RANDOM,username_category,too_short,26,True,True,['OM'],0.0,too_short,0,1,3.249995643272996e-06
RANDOM,username_category,too_short,27,True,True,['HS78'],0.0,too_short,0,2,6.999995093792677e-06
RANDOM,username_category,too_short,28,True,True,['wSw9'],0.0,too_short,0,3,1.0584000847302377e-05
RANDOM,username_category,too_short,29,True,True,['6v'],0.0,too_short,0,1,3.583001671358943e-06
RANDOM,username_category,starts_with_digit,0,True,True,['4TyssAkMW'],0.0,starts_with_digit,0,2,8.457995136268437e-06
RANDOM,username_category,starts_with_digit,1,True,True,['2xRRaxHcOQS'],0.0,starts_with_digit,0,14,4.920799983665347e-05
RANDOM,username_category,starts_with_digit,2,True,True,['6QVWS'],0.0,starts_with_digit,0,3,7.750000804662704e-06
RANDOM,username_category,starts_with_digit,3,True,True,['6MJgIW'],0.0,starts_with_digit,0,13,4.416699812281877e-05
RANDOM,username_category,starts_with_digit,4,True,True,['17s6g'],0.0,starts_with_digit,0,8,2.950000634882599e-05
RANDOM,username_category,starts_with_digit,5,True,True,['83MHmT'],0.0,starts_with_digit,0,8,3.095899592153728e-05
RANDOM,username_category,starts_with_digit,6,True,True,['3jDL5Oz31F'],0.0,starts_with_digit,0,2,6.667003617621958e-06
RANDOM,username_category,starts_with_digit,7,True,True,['0HQThn'],0.0,starts_with_digit,0,1,4.208006430417299e-06
RANDOM,username_category,starts_with_digit,8,True,True,['8ld7qmJ4kuG'],0.0,starts_with_digit,0,8,3.554200520738959e-05
RANDOM,username_category,starts_with_digit,9,True,True,['7IAbv90X'],0.0,starts_with_digit,0,11,3.866599581670016e-05
RANDOM,username_category,starts_with_digit,10,True,True,['9wVjBFf8eUjp'],0.0,starts_with_digit,0,29,8.629199874121696e-05
RANDOM,username_category,starts_with_digit,11,True,True,['8yGU8Ogz6IrjF'],0.0,starts_with_digit,0,19,6.741599645465612e-05
RANDOM,username_category,starts_with_digit,12,True,True,['3YVuQx'],0.0,starts_with_digit,0,6,2.070800110232085e-05
RANDOM,username_category,starts_with_digit,13,True,True,['1YFaLnYSiqVyu0X'],0.0,starts_with_digit,0,17,5.7375000324100256e-05
RANDOM,username_category,starts_with_digit,14,True,True,['04WNF42I8w'],0.0,starts_with_digit,0,5,1.4125005691312253e-05
RANDOM,username_category,starts_with_digit,15,True,True,['79w7cxMQ'],0.0,starts_with_digit,0,7,2.7417001547291875e-05
RANDOM,username_category,starts_with_digit,16,True,True,['3lAESGcH'],0.0,starts_with_digit,0,3,1.391599653288722e-05
RANDOM,username_category,starts_with_digit,17,True,True,['46OJCp1OQuLW'],0.0,starts_with_digit,0,18,5.887499719392508e-05
RANDOM,username_category,starts_with_digit,18,True,True,['8GTGgDvkxv'],0.0,starts_with_digit,0,17,5.904199497308582e-05
RANDOM,username_category,starts_with_digit,19,True,True,['08D6leQT8MoCOD'],0.0,starts_with_digit,0,9,3.29999893438071e-05
RANDOM,username_category,starts_with_digit,20,True,True,['639mV'],0.0,starts_with_digit,0,3,1.158300437964499e-05
RANDOM,username_category,starts_with_digit,21,True,True,['9OQMCNuqpf9El4u'],0.0,starts_with_digit,0,18,5.849999433849007e-05
RANDOM,username_category,starts_with_digit,22,True,True,['8svlCS'],0.0,starts_with_digit,0,5,1.7082988051697612e-05
RANDOM,username_category,starts_with_digit,23,True,True,['55XPa'],0.0,starts_with_digit,0,2,7.291993824765086e-06
RANDOM,username_category,starts_with_digit,24,True,True,['4KcKBHsvgjPiK'],0.0,starts_with_digit,0,17,5.191699892748147e-05
RANDOM,username_category,starts_with_digit,25,True,True,['7IDnVR2VlzMdkU'],0.0,starts_with_digit,0,10,3.258298966102302e-05
RANDOM,username_category,starts_with_digit,26,True,True,['5cJzL'],0.0,starts_with_digit,0,2,8.292001439258456e-06
RANDOM,username_category,starts_with_digit,27,True,True,['5SSIBa4pkg'],0.0,starts_with_digit,0,8,3.216600453015417e-05
RANDOM,username_category,starts_with_digit,28,True,True,['2loiiUvkTUe5T'],0.0,starts_with_digit,0,10,3.675000334624201e-05
RANDOM,username_category,starts_with_digit,29,True,True,['10wuWWJnB'],0.0,starts_with_digit,0,27,8.883299597073346e-05
RANDOM,username_category,strong_username,0,False,False,['qBGxPxB8fOrOdWb'],1.0,,0,1000,0.00299033299961593
RANDOM,username_category,strong_username,1,False,False,['DDM5smrzVC'],1.0,,0,1000,0.0030437499954132363
RANDOM,username_category,strong_username,2,False,False,['O2OnX7HIz7v'],1.0,,0,1000,0.003042958996957168
RANDOM,username_category,strong_username,3,False,False,['YKSGGQ9wT4'],1.0,,0,1000,0.003065791999688372
RANDOM,username_category,strong_username,4,False,False,['wq8yNNIiXi7iAS'],1.0,,0,1000,0.0030567079957108945
RANDOM,username_category,strong_username,5,False,False,['AipdNeCwR58'],1.0,,0,1000,0.0030932500085327774
RANDOM,username_category,strong_username,6,False,False,['qOwj2hKD9i9e'],1.0,,0,1000,0.0030622920021414757
RANDOM,username_category,strong_username,7,False,False,['HsiCX9ful8MS4o'],1.0,,0,1000,0.0031026250071590766
RANDOM,username_category,strong_username,8,False,False,['m4j3RniusmoNz'],1.0,,0,1000,0.003120042005321011
RANDOM,username_category,strong_username,9,False,False,['Vn8kWkI6BaVLj'],1.0,,0,1000,0.0030817910010227934
RANDOM,username_category,strong_username,10,False,False,['IK31lLQNuW'],1.0,,0,1000,0.003091292004683055
RANDOM,username_category,strong_username,11,False,False,['kdm3lgkQpw'],1.0,,0,1000,0.0030534580000676215
RANDOM,username_category,strong_username,12,False,False,['US2pBF9LYsXnfHD'],1.0,,0,1000,0.0030458749970421195
RANDOM,username_category,strong_username,13,False,False,['iK4ohIP3OIHp4q'],1.0,,0,1000,0.0030923750018700957
RANDOM,username_category,strong_username,14,False,False,['pK3zS67HKXDkT9'],1.0,,0,1000,0.003029291008715518
RANDOM,username_category,strong_username,15,False,False,['a0kbSTb5thSN'],1.0,,0,1000,0.003082709008594975
RANDOM,username_category,strong_username,16,False,False,['DMlBim8akd9U'],1.0,,0,1000,0.003020667005330324
RANDOM,username_category,strong_username,17,False,False,['fp51EdhV1dHuFa'],1.0,,0,1000,0.0030915829993318766
RANDOM,username_category,strong_username,18,False,False,['lwBKA4MlfLMct'],1.0,,0,1000,0.0030660420015919954
RANDOM,username_category,strong_username,19,False,False,['sRxT8wNC0EeFd8r'],1.0,,0,1000,0.0030626249936176464
RANDOM,username_category,strong_username,20,False,False,['NTnUWdyQ83'],1.0,,0,1000,0.003073750005569309
RANDOM,username_category,strong_username,21,False,False,['ifTQizCH7qLb'],1.0,,0,1000,0.0031357499974546954
RANDOM,username_category,strong_username,22,False,False,['O2Cw5pmGHBxu'],1.0,,0,1000,0.0030538340070052072
RANDOM,username_category,strong_username,23,False,False,['BkyUl2wu0su'],1.0,,0,1000,0.0031035840074764565
RANDOM,username_category,strong_username,24,False,False,['cNhVX2cCcdLuM'],1.0,,0,1000,0.003050583996810019
RANDOM,username_category,strong_username,25,False,False,['UUvhyiVzM1ZbMQT'],1.0,,0,1000,0.0030345830018632114
RANDOM,username_category,strong_username,26,False,False,['AJL5DFPE6bz2in'],1.0,,0,1000,0.0030659589974675328
RANDOM,username_category,strong_username,27,False,False,['lPp4OhmG2j89iQB'],1.0,,0,1000,0.003067666999413632
RANDOM,username_category,strong_username,28,False,False,['DOX1lXTMyHR8'],1.0,,0,1000,0.003109958997811191
RANDOM,username_category,strong_username,29,False,False,['OXW4PKsx0aytl6e'],1.0,,0,1000,0.0030695419991388917
RANDOM,username_category,medium_username,0,True,True,['DwB4TvA'],0.0,medium_username,0,2,1.0457995813339949e-05
RANDOM,username_category,medium_username,1,True,True,['u65JTgn'],0.0,medium_username,0,1,5.1249953685328364e-06
RANDOM,username_category,medium_username,2,True,True,['lp774D8F3ybc2'],0.0,medium_username,0,2,8.792005246505141e-06
RANDOM,username_category,medium_username,3,True,True,['NPmO0yn8'],0.0,medium_username,0,1,5.207999492995441e-06
RANDOM,username_category,medium_username,4,True,True,['dPhYio7'],0.0,medium_username,0,2,7.624999852851033e-06
RANDOM,username_category,medium_username,5,True,True,['TvvXu2xaGGJdg82'],0.0,medium_username,0,2,9.707990102469921e-06
RANDOM,username_category,medium_username,6,True,True,['q4pyuWaaIwX1'],0.0,medium_username,0,1,5.7910074247047305e-06
RANDOM,username_category,medium_username,7,True,True,['SQEEX6'],0.0,medium_username,0,5,1.8165999790653586e-05
RANDOM,username_category,medium_username,8,True,True,['smBQVnL5bSfJC'],0.0,medium_username,0,1,5.95799065195024e-06
RANDOM,username_category,medium_username,9,True,True,['REr29'],0.0,medium_username,0,1,3.958994057029486e-06
RANDOM,username_category,medium_username,10,True,True,['zhRN6tWz'],0.0,medium_username,0,2,8.125003660097718e-06
RANDOM,username_category,medium_username,11,True,True,['QlNDZcv90VHUz'],0.0,medium_username,0,7,2.7166999643668532e-05
RANDOM,username_category,medium_username,12,True,True,['SUu93'],0.0,medium_username,0,2,7.167007424868643e-06
RANDOM,username_category,medium_username,13,True,True,['OjGC4Li'],0.0,medium_username,0,2,9.958006558008492e-06
RANDOM,username_category,medium_username,14,True,True,['y9qdpjEf9uXA'],0.0,medium_username,0,5,1.9957995391450822e-05
RANDOM,username_category,medium_username,15,True,True,['vrgLZCNCQ9D'],0.0,medium_username,0,6,2.1082989405840635e-05
RANDOM,username_category,medium_username,16,True,True,['yD0HgAxvhC1s'],0.0,medium_username,0,1,5.833004252053797e-06
RANDOM,username_category,medium_username,17,True,True,['JMs93GsF'],0.0,medium_username,0,1,5.084002623334527e-06
RANDOM,username_category,medium_username,18,True,True,['YbeRyJB4WR1vJ'],0.0,medium_username,0,2,9.291994501836598e-06
RANDOM,username_category,medium_username,19,True,True,['HrAzbIQVJ1x'],0.0,medium_username,0,3,1.3958007912151515e-05
RANDOM,username_category,medium_username,20,True,True,['U6epI5mIzamPn'],0.0,medium_username,0,3,1.4042001566849649e-05
RANDOM,username_category,medium_username,21,True,True,['JQSI2lzbY'],0.0,medium_username,0,2,9.875002433545887e-06
RANDOM,username_category,medium_username,22,True,True,['C6wjA8HqQM0qd'],0.0,medium_username,0,3,1.3165990822017193e-05
RANDOM,username_category,medium_username,23,True,True,['UsBY5FcfSlO9ZUk'],0.0,medium_username,0,2,1.1166994227096438e-05
RANDOM,username_category,medium_username,24,True,True,['zX2sGKgMDCu1fX'],0.0,medium_username,0,3,1.3500000932253897e-05
RANDOM,username_category,medium_username,25,True,True,['XPjXEcZ3kMJ5B'],0.0,medium_username,0,1,6.000002031214535e-06
RANDOM,username_category,medium_username,26,True,True,['wRBL4'],0.0,medium_username,0,4,1.8332997569814324e-05
RANDOM,username_category,medium_username,27,True,True,['w29lbF7'],0.0,medium_username,0,1,5.1249953685328364e-06
RANDOM,username_category,medium_username,28,True,True,['giaV1N1j'],0.0,medium_username,0,2,8.000002708286047e-06
RANDOM,username_category,medium_username,29,True,True,['GDQ4mhPBXp'],0.0,medium_username,0,1,5.49999822396785e-06
RANDOM,username_category,weak_username,0,True,True,['DdGQyj'],0.0,weak_username,0,19,6.45420077489689e-05
RANDOM,username_category,weak_username,1,True,True,['SRiQxUhwmPF'],0.0,weak_username,0,2,7.4169947765767574e-06
RANDOM,username_category,weak_username,2,True,True,['yrxqyBffVw'],0.0,weak_username,0,4,1.550000160932541e-05
RANDOM,username_category,weak_username,3,True,True,['LnlECpbbTe'],0.0,weak_username,0,6,2.083300205413252e-05
RANDOM,username_category,weak_username,4,True,True,['jzVUVdBp'],0.0,weak_username,0,10,3.8332989788614213e-05
RANDOM,username_category,weak_username,5,True,True,['HrHdaUOhrItrt'],0.0,weak_username,0,1,6.166999810375273e-06
RANDOM,username_category,weak_username,6,True,True,['NAGXGh'],0.0,weak_username,0,6,2.5542001822032034e-05
RANDOM,username_category,weak_username,7,True,True,['scKyem'],0.0,weak_username,0,10,3.8583006244152784e-05
RANDOM,username_category,weak_username,8,True,True,['YMzkJQaaBPcN'],0.0,weak_username,0,10,4.0916987927630544e-05
RANDOM,username_category,weak_username,9,True,True,['IvoBHF'],0.0,weak_username,0,25,8.404100663028657e-05
RANDOM,username_category,weak_username,10,True,True,['aetLUpX'],0.0,weak_username,0,9,3.404199378564954e-05
RANDOM,username_category,weak_username,11,True,True,['QsYSlNGB'],0.0,weak_username,0,7,2.7874993975274265e-05
RANDOM,username_category,weak_username,12,True,True,['NUPjiAq'],0.0,weak_username,0,2,8.292001439258456e-06
RANDOM,username_category,weak_username,13,True,True,['KgmabPOkPXbT'],0.0,weak_username,0,2,8.624992915429175e-06
RANDOM,username_category,weak_username,14,True,True,['qPsIMh'],0.0,weak_username,0,2,6.707996362820268e-06
RANDOM,username_category,weak_username,15,True,True,['eJghBapWEI'],0.0,weak_username,0,3,1.2208009138703346e-05
RANDOM,username_category,weak_username,16,True,True,['WimvVXK'],0.0,weak_username,0,3,1.3042008504271507e-05
RANDOM,username_category,weak_username,17,True,True,['kGWmEXSMY'],0.0,weak_username,0,3,1.5249999705702066e-05
RANDOM,username_category,weak_username,18,True,True,['tfTAVcGZBvdInyT'],0.0,weak_username,0,7,2.9542003176175058e-05
RANDOM,username_category,weak_username,19,True,True,['cSyXrOcwii'],0.0,weak_username,0,20,6.966698856558651e-05
RANDOM,username_category,weak_username,20,True,True,['zeALD'],0.0,weak_username,0,2,6.249989382922649e-06
RANDOM,username_category,weak_username,21,True,True,['BSlLhjoevNHYN'],0.0,weak_username,0,2,1.1374999303370714e-05
RANDOM,username_category,weak_username,22,True,True,['ClBpokokWVi'],0.0,weak_username,0,15,5.3167008445598185e-05
RANDOM,username_category,weak_username,23,True,True,['HyKaFitHz'],0.0,weak_username,0,1,4.582994733937085e-06
RANDOM,username_category,weak_username,24,True,True,['PUtoNYqWPt'],0.0,weak_username,0,8,3.266701241955161e-05
RANDOM,username_category,weak_username,25,True,True,['iflxumRSenkaV'],0.0,weak_username,0,4,1.5416997484862804e-05
RANDOM,username_category,weak_username,26,True,True,['mFMjNVbl'],0.0,weak_username,0,3,1.2625008821487427e-05
RANDOM,username_category,weak_username,27,True,True,['gekjUs'],0.0,weak_username,0,3,1.1500000255182385e-05
RANDOM,username_category,weak_username,28,True,True,['RGuZLieEQCrcSaz'],0.0,weak_username,0,3,1.4000004739500582e-05
RANDOM,username_category,weak_username,29,True,True,['zHKblLTqU'],0.0,weak_username,0,1,5.541995051316917e-06
